measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Eating disorders,Number,2019,4644.508970013101,7126.863697263068,2865.0922877365174
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Eating disorders,Percent,2019,0.0038624995759795,0.0055168009367637,0.0026371085282767
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Eating disorders,Rate,2019,94.7170686315797,145.34058224451564,58.428812304045096
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Depressive disorders,Number,2021,513848.0266554383,723333.4988724175,346608.56620931457
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Depressive disorders,Percent,2021,0.037627847691848,0.0518264225304851,0.0277356616470227
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Depressive disorders,Rate,2021,1128.1132941746855,1588.0223215239416,760.9520930937622
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Bipolar disorder,Number,2021,91030.14549917058,132053.35884961305,57744.71938508257
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Bipolar disorder,Percent,2021,0.0066812575322148,0.0095025151105743,0.0044700591450491
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Bipolar disorder,Rate,2021,199.84958972535088,289.9128573642688,126.77403089528627
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Anxiety disorders,Number,2021,325126.942754492,477162.3761633538,203456.27061350303
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Anxiety disorders,Percent,2021,0.0238101362627578,0.0330756709786308,0.0162738210876424
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Anxiety disorders,Rate,2021,713.7908630359694,1047.572807729815,446.672385133439
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Eating disorders,Number,2021,43661.0885316528,65789.39863535287,26851.37132333712
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Eating disorders,Percent,2021,0.0031935264248961,0.0045544707168851,0.0021725197885607
DALYs (Disability-Adjusted Life Years),Spain,Both,All ages,Eating disorders,Rate,2021,95.8545170082424,144.4354972021067,58.9500929950822
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Schizophrenia,Number,2020,15931.017826867766,22232.881827530684,11225.771610786913
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Schizophrenia,Percent,2020,0.0038121680357881,0.0053389251268175,0.0026181298333931
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Schizophrenia,Rate,2020,156.57416826146851,218.51051941767616,110.32979010844184
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All ages,Self-harm and interpersonal violence,Number,2021,153656.3449850348,196697.88483535757,119167.45042937984
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0299354125561525,0.0356760172985462,0.0243561387001173
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All ages,Self-harm and interpersonal violence,Rate,2021,1157.9198749075226,1482.271299797702,898.01927351373
DALYs (Disability-Adjusted Life Years),Sweden,Both,All ages,Self-harm and interpersonal violence,Number,2021,60230.36826295758,66038.21880774279,54679.4444394971
DALYs (Disability-Adjusted Life Years),Sweden,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0212265749975146,0.0244330476155354,0.0187377924060076
DALYs (Disability-Adjusted Life Years),Sweden,Both,All ages,Self-harm and interpersonal violence,Rate,2021,580.6168745895287,636.6041801406745,527.1063261002483
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Bipolar disorder,Number,2019,1371.3913078998287,2041.6028800164777,807.8153174655022
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Bipolar disorder,Percent,2019,0.003083485974595,0.0047949976029334,0.001764731433858
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Bipolar disorder,Rate,2019,114.73725136968216,170.81040363326247,67.58574930904331
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Anxiety disorders,Number,2019,4673.282336506684,6690.340962815566,3066.631275346397
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Anxiety disorders,Percent,2019,0.0104768087257933,0.015097322779796,0.0069806598944818
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All ages,Anxiety disorders,Rate,2019,390.9894769468876,559.7463892162285,256.5692530430193
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Schizophrenia,Number,2019,148266.0694952411,201696.98402638876,105497.85851254678
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Schizophrenia,Percent,2019,0.0053783464960103,0.007199598988695,0.0037853725761511
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Schizophrenia,Rate,2019,144.89986865653935,197.1176992371943,103.10265790451048
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Depressive disorders,Number,2019,658462.5601639614,917352.957042645,442324.2712261764
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Depressive disorders,Percent,2019,0.0237895036095618,0.0322006810433836,0.0170813580210916
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Depressive disorders,Rate,2019,643.5129683266421,896.5255735158873,432.281836447615
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Bipolar disorder,Number,2019,143103.05385472171,215428.46796931425,87356.67657094143
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Bipolar disorder,Percent,2019,0.0051805092582495,0.0076511116443441,0.0032739659664542
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Bipolar disorder,Rate,2019,139.85407300868945,210.53742653261008,85.37334944194701
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Anxiety disorders,Number,2019,529317.5807356186,748730.4087283763,349186.40179931547
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Anxiety disorders,Percent,2019,0.0191367371267187,0.0263718101151155,0.0133633500480322
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Anxiety disorders,Rate,2019,517.3000686353951,731.7313951414969,341.2585491044832
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Eating disorders,Number,2019,50877.12993798051,79981.0339204492,29417.199547460656
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Eating disorders,Percent,2019,0.0018368337827365,0.0027461117504254,0.00114672673546
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Eating disorders,Rate,2019,49.72202656165849,78.1651617901647,28.749317798615277
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Other mental disorders,Number,2021,9863.092888881356,14726.17572823217,6341.524150189463
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Other mental disorders,Percent,2021,0.0015716533046904,0.0022886827194233,0.0010158548283699
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Other mental disorders,Rate,2021,74.6056975425163,111.39067883837411,47.9681006797511
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,1849.5057410578304,3101.490706915868,944.079401008018
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0001266400715524,0.0002141163855057,6.506044140600257e-05
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,7.673890655972866,12.868573493465108,3.9171341472820846
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Conduct disorder,Number,2020,24828.591958410765,38603.59381162889,13460.282164860111
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Conduct disorder,Percent,2020,0.001701403621331,0.0026719174951924,0.000933067377788
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Conduct disorder,Rate,2020,103.0177390645115,160.17239160803868,55.84883098151377
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,8098.945608001104,16177.844318850935,2438.7092215177777
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0005556895039787,0.001090208139711,0.0001633338223427
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,33.60380108305314,67.12442443201476,10.118588708427785
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Other mental disorders,Number,2020,15004.951155793186,22392.474231169646,9596.85370263809
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Other mental disorders,Percent,2020,0.0010283502898292,0.0015129394256597,0.0006524565906442
DALYs (Disability-Adjusted Life Years),Niger,Both,All ages,Other mental disorders,Rate,2020,62.257905942974816,92.90990287405263,39.8188577199503
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Bipolar disorder,Number,2020,16638.95059622956,24907.91410855402,10281.081381271546
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Bipolar disorder,Percent,2020,0.0055244098920512,0.0082430825477375,0.0034161099457534
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Bipolar disorder,Rate,2020,167.51974281724887,250.7710652452208,103.50917859351588
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Anxiety disorders,Number,2020,60444.964475992216,91509.29946594582,36713.82554838344
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Anxiety disorders,Percent,2020,0.0200371047804137,0.0302601556299589,0.0124634610025478
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Anxiety disorders,Rate,2020,608.5555002435354,921.3089625613512,369.6321218175984
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Eating disorders,Number,2020,4559.341940501882,7074.822002768164,2664.482501106393
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Eating disorders,Percent,2020,0.0015107256576565,0.002290195206274,0.0009473019655895
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Eating disorders,Rate,2020,45.90312260809556,71.22879267699122,26.82581577155157
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Autism spectrum disorders,Number,2020,14088.102229922904,19507.09152428067,9761.27589352351
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Autism spectrum disorders,Percent,2020,0.004699270126966,0.0067440040781512,0.0031587365673051
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Autism spectrum disorders,Rate,2020,141.8379872390861,196.3959767991936,98.27581479939067
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,2176.7970662662,3605.183749598814,1148.2344955681674
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.000721397584894,0.0011339162035414,0.0003924826738007
DALYs (Disability-Adjusted Life Years),Honduras,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,21.915834330855425,36.29672743175114,11.560341277475768
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Schizophrenia,Number,2020,380149.9751038424,490860.4963812294,281632.8800393138
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Schizophrenia,Percent,2020,0.005295976759059,0.0066694091537558,0.0039038455342061
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Schizophrenia,Rate,2020,173.82371862490993,224.44614598158924,128.77673997506977
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Depressive disorders,Number,2020,1785526.371818581,2404437.0971461227,1260142.893592942
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Depressive disorders,Percent,2020,0.0247628185446249,0.0318369780397124,0.0187790343219993
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Depressive disorders,Rate,2020,816.432602863039,1099.4297640331451,576.2008104912951
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Bipolar disorder,Number,2020,544834.3320799989,785074.425690695,360450.613804792
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Bipolar disorder,Percent,2020,0.0075684565885027,0.0105111592375734,0.0052151949239493
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Bipolar disorder,Rate,2020,249.12570258828688,358.97557545175533,164.81617828612357
DALYs (Disability-Adjusted Life Years),Albania,Both,All ages,Self-harm and interpersonal violence,Number,2020,11037.471299721234,12659.418027226371,9629.600042276885
DALYs (Disability-Adjusted Life Years),Albania,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0128066306798448,0.0144316566440792,0.0112930450098071
DALYs (Disability-Adjusted Life Years),Albania,Both,All ages,Self-harm and interpersonal violence,Rate,2020,410.5186756064439,470.8440349572242,358.1554641120652
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All ages,Self-harm and interpersonal violence,Number,2020,367913.0283231426,473285.8359920647,282044.2842810904
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0375746511223083,0.0460623008015311,0.0303492236917388
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All ages,Self-harm and interpersonal violence,Rate,2020,994.9143037326724,1279.8645650814026,762.7071375978501
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Depressive disorders,Number,2019,319160.7963147545,445738.9755515845,209837.0495686397
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Depressive disorders,Percent,2019,0.0311070121388876,0.0415700161249463,0.0222254739703067
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Depressive disorders,Rate,2019,743.8124719664071,1038.8061851112475,489.0306590031906
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Bipolar disorder,Number,2019,66619.01299256206,98269.78612439695,40072.34876074453
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Bipolar disorder,Percent,2019,0.0065087077001145,0.0094484140194653,0.0040959526595939
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Bipolar disorder,Rate,2019,155.257328926739,229.0202724795583,93.3896428803072
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Anxiety disorders,Number,2019,250022.69065511427,352200.5320431679,165818.12620348088
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Anxiety disorders,Percent,2019,0.0244020308642042,0.0332562368169217,0.0173113329138366
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Anxiety disorders,Rate,2019,582.6843325721945,820.8124286936489,386.44342216333496
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Eating disorders,Number,2019,22426.18246805904,35529.46815462614,13455.536160319223
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Eating disorders,Percent,2019,0.0021845067394133,0.0032369202307093,0.001391728357317
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Eating disorders,Rate,2019,52.26479696424301,82.80234239571773,31.358474250610037
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Autism spectrum disorders,Number,2019,63224.42748147652,88106.9849402443,43964.0559268708
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Autism spectrum disorders,Percent,2019,0.0062086607579294,0.0088169877083576,0.0042697911047557
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Autism spectrum disorders,Rate,2019,147.34615979363593,205.3356020621024,102.45936685903494
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,5262.265137657571,8850.534276970327,2841.2655382138937
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.0005122042296641,0.000806815392,0.0002900375446386
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,12.263844699533925,20.62639852635431,6.621642657538834
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Conduct disorder,Number,2019,25788.514967678595,40148.31517027982,13926.115922677453
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Conduct disorder,Percent,2019,0.0025094276696713,0.003714341963223,0.001475278715726
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Conduct disorder,Rate,2019,60.10079962181416,93.56668455809252,32.455172530407054
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Idiopathic developmental intellectual disability,Number,2019,20703.928750844647,37186.50882228956,8281.947110236048
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0020123572576525,0.0034628178667293,0.0008115837129382
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,48.25104023238156,86.66411843273475,19.301291461513184
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Other mental disorders,Number,2019,46292.927825360784,68678.37353468296,29950.66633644849
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Other mental disorders,Percent,2019,0.0045124048192187,0.0063715249360319,0.0031363501198642
DALYs (Disability-Adjusted Life Years),Algeria,Both,All ages,Other mental disorders,Rate,2019,107.8868629165413,160.05672181330894,69.80080079379391
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All ages,Schizophrenia,Number,2019,93.71649492321832,128.98040998003637,67.18559738822157
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All ages,Schizophrenia,Percent,2019,0.0042873782993693,0.006047626936579,0.0028891677256178
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All ages,Schizophrenia,Rate,2019,167.50514778755507,230.53447157948312,120.0848733078372
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Anxiety disorders,Number,2020,2369734.923896414,3234644.6750491373,1645566.3801754003
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Anxiety disorders,Percent,2020,0.0328762087524241,0.0424011661317001,0.0246245561191582
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Anxiety disorders,Rate,2020,1083.5621823057406,1479.0424902532686,752.4358442167093
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Eating disorders,Number,2020,122995.73117389753,194017.1550075056,75652.53575392625
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Eating disorders,Percent,2020,0.0017040397180228,0.0025458052572339,0.0011232118478085
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Eating disorders,Rate,2020,56.23984418727518,88.71441685934062,34.592150333718415
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Autism spectrum disorders,Number,2020,246478.4149185616,345261.5614646011,167628.62162476324
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Autism spectrum disorders,Percent,2020,0.0034410463990616,0.004855186729381,0.0023626931899134
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Autism spectrum disorders,Rate,2020,112.70234762007958,157.870978409577,76.64825007768326
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Autism spectrum disorders,Number,2019,151470.8884403394,214420.5876784809,102440.52730569834
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Autism spectrum disorders,Percent,2019,0.0055050960053383,0.0078262720157451,0.0036965593654789
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Autism spectrum disorders,Rate,2019,148.031926084066,209.55242893834952,100.11473968545974
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Depressive disorders,Number,2019,110517.20922459949,152772.8672595911,73863.15805343151
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Depressive disorders,Percent,2019,0.0078988629175709,0.0111138644803728,0.0051684554196167
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Depressive disorders,Rate,2019,552.2181598251686,763.355790661135,369.0699168511273
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Bipolar disorder,Number,2019,17556.11021039867,26152.888947779786,10471.907770952646
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Bipolar disorder,Percent,2019,0.0012578839176944,0.0020100606168862,0.0007156970618979
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Bipolar disorder,Rate,2019,87.72211081056044,130.67738780396525,52.32468028922322
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Anxiety disorders,Number,2019,66331.00168825233,92694.6273862756,42784.32038054131
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Anxiety disorders,Percent,2019,0.0047419289125624,0.0069813298714622,0.0030654057810994
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Anxiety disorders,Rate,2019,331.4342078364184,463.164577897568,213.77918276870625
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Eating disorders,Number,2019,2607.757268379002,4106.550588531319,1571.6153364330626
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Eating disorders,Percent,2019,0.000186368827855,0.0002972440476994,0.0001142231385303
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Eating disorders,Rate,2019,13.0301057194487,20.519083182956187,7.852845137216004
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Autism spectrum disorders,Number,2019,35558.197103757855,50920.21970721079,24685.38601165009
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Autism spectrum disorders,Percent,2019,0.0025472725063615,0.00374861435844,0.0016904315372871
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Autism spectrum disorders,Rate,2019,177.67262048241432,254.4315968698056,123.34475810209987
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,1513.923507227324,2556.621665955088,778.3879524992977
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.0001081026615777,0.00018202099494,5.500785848605157e-05
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,7.56457803397966,12.774597925954764,3.88934868854404
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Conduct disorder,Number,2019,20628.085933335908,31837.201719653058,11405.19031411162
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Conduct disorder,Percent,2019,0.0014752267842207,0.0023271899923893,0.0007657783704472
DALYs (Disability-Adjusted Life Years),Somalia,Both,All ages,Conduct disorder,Rate,2019,103.07176352664074,159.0800298972464,56.987986322701
DALYs (Disability-Adjusted Life Years),Kuwait,Both,All ages,Schizophrenia,Number,2020,10284.123515508129,14217.192064062478,7090.948568864874
DALYs (Disability-Adjusted Life Years),Kuwait,Both,All ages,Schizophrenia,Percent,2020,0.0116808203440086,0.0160006444140498,0.0081022002504096
DALYs (Disability-Adjusted Life Years),Kuwait,Both,All ages,Schizophrenia,Rate,2020,227.4830237695132,314.48181610886337,156.85054923805885
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Self-harm and interpersonal violence,Number,2021,152318.65160380505,196797.3238915733,120052.15824708685
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.02429837500839,0.0311518456214931,0.0192462789371766
DALYs (Disability-Adjusted Life Years),Burundi,Both,All ages,Self-harm and interpersonal violence,Rate,2021,1152.1577845472625,1488.600157054443,908.0898971969734
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Depressive disorders,Number,2021,792.648525107189,1157.139675327392,501.6283717144138
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Depressive disorders,Percent,2021,0.0336600477908896,0.0471089496805156,0.0225453134321727
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Depressive disorders,Rate,2021,926.0633902328724,1351.9039735319511,586.0600957833437
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Bipolar disorder,Number,2021,180.46294794953624,262.82376105032733,113.31083953441852
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Bipolar disorder,Percent,2021,0.0076890564890224,0.0111187606257155,0.0048310280814131
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Bipolar disorder,Rate,2021,210.83762108428363,307.06101819732373,132.38278617270697
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Anxiety disorders,Number,2021,696.5505344259609,1017.7280153411816,449.1440346488126
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Anxiety disorders,Percent,2021,0.0296605429817968,0.0435762546110856,0.0184372106539364
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Anxiety disorders,Rate,2021,813.7906385327525,1189.0271997848938,524.7418423865778
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Eating disorders,Number,2021,82.64517395328633,124.50099089705952,50.57153901734611
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Eating disorders,Percent,2021,0.0035103408926128,0.0050801844488145,0.0022971368483993
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Eating disorders,Rate,2021,96.5556202444407,145.45641108950718,59.08350219331374
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Autism spectrum disorders,Number,2021,137.43030871103912,191.8991781181523,94.50794867012854
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Autism spectrum disorders,Percent,2021,0.00589413127388,0.0083738407293554,0.0040044496292092
DALYs (Disability-Adjusted Life Years),Andorra,Both,All ages,Autism spectrum disorders,Rate,2021,160.56193076052782,224.1987436322628,110.4150813093082
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Self-harm and interpersonal violence,Number,2021,2119.3670778812566,2465.6137393251383,1803.6409028863472
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0307898967478673,0.0347643125037448,0.0260155733182697
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All ages,Self-harm and interpersonal violence,Rate,2021,1193.9262355391245,1388.9811542363389,1016.0647562763234
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Idiopathic developmental intellectual disability,Number,2019,1029.487790737148,2295.9836236692427,138.76665712969142
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0002874870753638,0.0006154332795258,4.067529930597237e-05
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,9.66996281510864,21.566138486287947,1.3034330533052976
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Other mental disorders,Number,2019,15241.349679114428,22678.957862902244,9854.518607543534
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Other mental disorders,Percent,2019,0.0042717447904429,0.0059809171290571,0.0029964177987818
DALYs (Disability-Adjusted Life Years),Czechia,Both,All ages,Other mental disorders,Rate,2019,143.1617606106557,213.02309866409468,92.56334009314403
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Depressive disorders,Number,2020,717739.7960416048,995546.2541042191,487314.2183741313
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Depressive disorders,Percent,2020,0.0173544241966914,0.0238206477139914,0.012119766067196
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Depressive disorders,Rate,2020,672.5332180386598,932.8421381559194,456.62091092988686
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Bipolar disorder,Number,2020,110754.61825704972,162499.5107171905,72373.0653083481
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Bipolar disorder,Percent,2020,0.002681166487285,0.0039442752462395,0.0017638778327167
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Bipolar disorder,Rate,2020,103.77877921755808,152.26453859053527,67.81467431453952
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Anxiety disorders,Number,2020,459413.81462433765,652355.2471912815,308185.89131798764
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Anxiety disorders,Percent,2020,0.0111103500432018,0.0156353884974976,0.0076879202406257
